GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC04_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC04_VC05,HC01_VC07,HC02_VC07,HC03_VC07,HC04_VC07,HC01_VC08,HC02_VC08,HC03_VC08,HC04_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC04_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC04_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC04_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC21,HC02_VC21,HC03_VC21,HC04_VC21,HC01_VC23,HC02_VC23,HC03_VC23,HC04_VC23,HC01_VC24,HC02_VC24,HC03_VC24,HC04_VC24,HC01_VC25,HC02_VC25,HC03_VC25,HC04_VC25,HC01_VC26,HC02_VC26,HC03_VC26,HC04_VC26,HC01_VC28,HC02_VC28,HC03_VC28,HC04_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC04_VC29,HC01_VC30,HC02_VC30,HC03_VC30,HC04_VC30,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC04_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC38,HC02_VC38,HC03_VC38,HC04_VC38,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC40,HC02_VC40,HC03_VC40,HC04_VC40,HC01_VC42,HC02_VC42,HC03_VC42,HC04_VC42,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC46,HC02_VC46,HC03_VC46,HC04_VC46,HC01_VC47,HC02_VC47,HC03_VC47,HC04_VC47,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC04_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC04_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC04_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC04_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC04_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC04_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC04_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC04_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC04_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC04_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC04_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC71,HC02_VC71,HC03_VC71,HC04_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC04_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC04_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC76,HC02_VC76,HC03_VC76,HC04_VC76,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC04_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98
1400000US51013102902,51013102902,"Census Tract 1029.02, Arlington County, Virginia",4488,497,4488,(X),1789,348,39.9,5.4,2699,335,60.1,5.4,199,100,4.4,2.1,136,83,3.0,1.9,119,110,2.7,2.3,117,102,2.6,2.1,380,188,8.5,4.1,1347,292,30.0,5.8,926,242,20.6,4.8,581,196,12.9,4.4,260,129,5.8,3.0,220,112,4.9,2.4,182,98,4.1,2.3,14,24,0.3,0.5,7,21,0.2,0.5,34.2,2.8,(X),(X),3967,361,88.4,4.0,3917,356,87.3,4.4,287,116,6.4,2.8,203,96,4.5,2.3,3967,361,3967,(X),1592,299,40.1,6.1,2375,294,59.9,6.1,203,96,203,(X),36,35,17.7,17.3,167,91,82.3,17.3,4488,497,4488,(X),4342,502,96.7,2.5,146,111,3.3,2.5,4342,502,96.7,2.5,3515,371,78.3,7.5,202,119,4.5,2.6,0,12,0.0,0.8,0,12,0.0,0.8,0,12,0.0,0.8,0,12,0.0,0.8,0,12,0.0,0.8,217,102,4.8,2.3,33,37,0.7,0.8,31,36,0.7,0.8,32,43,0.7,1.0,0,12,0.0,0.8,10,16,0.2,0.4,68,66,1.5,1.5,43,33,1.0,0.7,31,46,0.7,1.0,0,12,0.0,0.8,31,46,0.7,1.0,0,12,0.0,0.8,0,12,0.0,0.8,377,361,8.4,7.5,146,111,3.3,2.5,61,69,1.4,1.6,0,12,0.0,0.8,44,55,1.0,1.2,0,12,0.0,0.8,4488,497,4488,(X),3661,358,81.6,7.2,263,139,5.9,3.1,0,12,0.0,0.8,261,123,5.8,2.8,31,46,0.7,1.0,418,371,9.3,7.7,4488,497,4488,(X),891,459,19.9,8.9,79,70,1.8,1.6,120,106,2.7,2.3,18,28,0.4,0.6,674,441,15.0,8.9,3597,342,80.1,8.9,3042,339,67.8,8.4,202,119,4.5,2.6,0,12,0.0,0.8,217,102,4.8,2.3,31,46,0.7,1.0,0,12,0.0,0.8,105,93,2.3,2.1,0,12,0.0,0.8,105,93,2.3,2.1,2750,63,(X),(X)
1400000US51013103000,51013103000,"Census Tract 1030, Arlington County, Virginia",3447,282,3447,(X),1574,182,45.7,3.9,1873,207,54.3,3.9,236,86,6.8,2.4,100,60,2.9,1.7,88,57,2.6,1.6,64,69,1.9,2.0,111,101,3.2,2.9,1056,210,30.6,5.4,629,149,18.2,4.1,457,87,13.3,2.5,226,81,6.6,2.4,159,58,4.6,1.7,219,71,6.4,2.0,92,49,2.7,1.4,10,16,0.3,0.5,35.8,2.0,(X),(X),2995,226,86.9,2.2,2925,218,84.9,2.8,437,83,12.7,2.3,321,64,9.3,1.7,2995,226,2995,(X),1366,169,45.6,4.4,1629,180,54.4,4.4,321,64,321,(X),93,40,29.0,12.6,228,67,71.0,12.6,3447,282,3447,(X),3235,271,93.8,3.8,212,136,6.2,3.8,3235,271,93.8,3.8,3036,266,88.1,5.6,13,21,0.4,0.6,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,125,65,3.6,1.9,26,31,0.8,0.9,46,35,1.3,1.0,15,24,0.4,0.7,14,21,0.4,0.6,8,14,0.2,0.4,16,24,0.5,0.7,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,61,98,1.8,2.8,212,136,6.2,3.8,99,90,2.9,2.5,8,12,0.2,0.4,105,102,3.0,2.9,0,12,0.0,1.0,3447,282,3447,(X),3248,257,94.2,3.2,112,107,3.2,3.0,8,12,0.2,0.4,230,146,6.7,4.2,0,12,0.0,1.0,61,98,1.8,2.8,3447,282,3447,(X),473,220,13.7,5.9,29,31,0.8,0.9,129,120,3.7,3.4,69,100,2.0,2.9,246,163,7.1,4.6,2974,256,86.3,5.9,2624,270,76.1,7.6,13,21,0.4,0.6,0,12,0.0,1.0,125,65,3.6,1.9,0,12,0.0,1.0,0,12,0.0,1.0,212,136,6.2,3.8,0,12,0.0,1.0,212,136,6.2,3.8,1763,32,(X),(X)
1400000US51013103100,51013103100,"Census Tract 1031, Arlington County, Virginia",5714,649,5714,(X),3145,563,55.0,5.5,2569,334,45.0,5.5,488,151,8.5,2.4,426,121,7.5,2.2,214,128,3.7,2.1,229,107,4.0,1.8,382,171,6.7,2.7,1557,293,27.2,4.2,689,195,12.1,3.1,737,230,12.9,3.4,249,99,4.4,1.8,192,113,3.4,2.0,310,106,5.4,1.8,211,94,3.7,1.6,30,28,0.5,0.5,31.6,2.5,(X),(X),4420,541,77.4,3.2,4306,525,75.4,3.3,618,141,10.8,2.4,551,128,9.6,2.2,4420,541,4420,(X),2394,495,54.2,6.6,2026,292,45.8,6.6,551,128,551,(X),183,78,33.2,11.2,368,98,66.8,11.2,5714,649,5714,(X),5614,661,98.2,1.6,100,88,1.8,1.6,5614,661,98.2,1.6,1984,492,34.7,7.6,2418,430,42.3,6.2,87,103,1.5,1.8,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,243,166,4.3,2.8,39,59,0.7,1.1,39,42,0.7,0.7,136,156,2.4,2.7,0,17,0.0,0.6,0,17,0.0,0.6,11,17,0.2,0.3,18,48,0.3,0.8,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,882,393,15.4,6.5,100,88,1.8,1.6,44,72,0.8,1.3,0,17,0.0,0.6,44,67,0.8,1.2,12,19,0.2,0.3,5714,649,5714,(X),2072,501,36.3,7.8,2474,422,43.3,6.1,99,105,1.7,1.8,287,176,5.0,3.0,0,17,0.0,0.6,882,393,15.4,6.5,5714,649,5714,(X),1584,404,27.7,6.2,110,119,1.9,2.1,118,124,2.1,2.2,0,17,0.0,0.6,1356,396,23.7,6.0,4130,580,72.3,6.2,1318,394,23.1,6.2,2405,430,42.1,6.2,0,17,0.0,0.6,243,166,4.3,2.8,0,17,0.0,0.6,64,67,1.1,1.2,100,88,1.8,1.6,0,17,0.0,0.6,100,88,1.8,1.6,2264,143,(X),(X)
1400000US51013103200,51013103200,"Census Tract 1032, Arlington County, Virginia",5357,564,5357,(X),2938,483,54.8,6.0,2419,371,45.2,6.0,204,101,3.8,1.8,92,79,1.7,1.5,199,200,3.7,3.6,0,17,0.0,0.7,489,252,9.1,4.4,2000,366,37.3,5.8,1130,308,21.1,5.5,485,153,9.1,2.9,216,97,4.0,1.8,217,101,4.1,1.9,207,86,3.9,1.8,105,65,2.0,1.2,13,19,0.2,0.4,32.8,2.0,(X),(X),4862,466,90.8,4.0,4743,420,88.5,4.0,432,125,8.1,2.5,325,101,6.1,2.1,4862,466,4862,(X),2667,440,54.9,6.1,2195,313,45.1,6.1,325,101,325,(X),169,71,52.0,16.7,156,75,48.0,16.7,5357,564,5357,(X),4894,563,91.4,5.7,463,319,8.6,5.7,4894,563,91.4,5.7,3091,420,57.7,7.9,616,306,11.5,5.8,23,38,0.4,0.7,0,17,0.0,0.7,0,17,0.0,0.7,0,17,0.0,0.7,0,17,0.0,0.7,562,218,10.5,3.8,112,126,2.1,2.3,93,129,1.7,2.4,43,55,0.8,1.0,0,17,0.0,0.7,0,17,0.0,0.7,19,29,0.4,0.6,295,192,5.5,3.5,0,17,0.0,0.7,0,17,0.0,0.7,0,17,0.0,0.7,0,17,0.0,0.7,0,17,0.0,0.7,602,460,11.2,8.2,463,319,8.6,5.7,18,30,0.3,0.6,15,26,0.3,0.5,47,51,0.9,1.0,74,124,1.4,2.3,5357,564,5357,(X),3270,398,61.0,7.7,845,384,15.8,6.9,124,137,2.3,2.5,686,245,12.8,4.4,0,17,0.0,0.7,911,490,17.0,8.3,5357,564,5357,(X),1340,548,25.0,8.9,0,17,0.0,0.7,135,223,2.5,4.1,0,17,0.0,0.7,1205,516,22.5,8.7,4017,489,75.0,8.9,2566,427,47.9,8.2,616,306,11.5,5.8,23,38,0.4,0.7,562,218,10.5,3.8,0,17,0.0,0.7,0,17,0.0,0.7,250,192,4.7,3.6,172,178,3.2,3.3,78,63,1.5,1.2,2951,83,(X),(X)
1400000US51013103300,51013103300,"Census Tract 1033, Arlington County, Virginia",2305,439,2305,(X),1227,326,53.2,6.4,1078,195,46.8,6.4,58,62,2.5,2.7,39,35,1.7,1.6,146,85,6.3,3.1,167,143,7.2,5.4,292,142,12.7,6.0,645,216,28.0,8.7,329,192,14.3,6.7,258,109,11.2,4.6,100,61,4.3,2.9,121,78,5.2,3.5,61,44,2.6,2.0,36,28,1.6,1.3,53,55,2.3,2.5,30.9,1.3,(X),(X),1997,372,86.6,3.4,1874,306,81.3,6.7,203,75,8.8,3.5,150,58,6.5,2.8,1997,372,1997,(X),1019,270,51.0,6.7,978,180,49.0,6.7,150,58,150,(X),32,21,21.3,12.0,118,51,78.7,12.0,2305,439,2305,(X),2230,443,96.7,3.4,75,77,3.3,3.4,2230,443,96.7,3.4,805,224,34.9,10.0,807,245,35.0,10.5,0,12,0.0,1.5,0,12,0.0,1.5,0,12,0.0,1.5,0,12,0.0,1.5,0,12,0.0,1.5,495,390,21.5,14.7,0,12,0.0,1.5,41,76,1.8,3.3,96,98,4.2,4.5,0,12,0.0,1.5,8,18,0.3,0.7,0,12,0.0,1.5,350,382,15.2,14.8,0,12,0.0,1.5,0,12,0.0,1.5,0,12,0.0,1.5,0,12,0.0,1.5,0,12,0.0,1.5,123,104,5.3,4.3,75,77,3.3,3.4,46,61,2.0,2.6,29,43,1.3,1.9,0,12,0.0,1.5,0,12,0.0,1.5,2305,439,2305,(X),880,245,38.2,11.1,853,259,37.0,11.1,29,43,1.3,1.9,495,390,21.5,14.7,0,12,0.0,1.5,123,104,5.3,4.3,2305,439,2305,(X),239,138,10.4,6.1,20,25,0.9,1.1,19,24,0.8,1.0,0,12,0.0,1.5,200,137,8.7,6.1,2066,450,89.6,6.1,718,222,31.1,9.2,807,245,35.0,10.5,0,12,0.0,1.5,487,389,21.1,14.7,0,12,0.0,1.5,0,12,0.0,1.5,54,63,2.3,2.8,0,12,0.0,1.5,54,63,2.3,2.8,1261,53,(X),(X)
1400000US51013103401,51013103401,"Census Tract 1034.01, Arlington County, Virginia",1037,306,1037,(X),921,250,88.8,6.4,116,86,11.2,6.4,4,6,0.4,0.6,0,12,0.0,3.3,17,18,1.6,1.7,132,85,12.7,7.9,567,201,54.7,15.2,257,185,24.8,14.7,22,23,2.1,2.1,29,37,2.8,3.4,0,12,0.0,3.3,9,15,0.9,1.5,0,12,0.0,3.3,0,12,0.0,3.3,0,12,0.0,3.3,22.9,1.8,(X),(X),1002,294,96.6,3.4,666,252,64.2,12.8,9,15,0.9,1.5,0,12,0.0,3.3,1002,294,1002,(X),921,250,91.9,4.6,81,61,8.1,4.6,0,12,0,(X),0,12,-,**,0,12,-,**,1037,306,1037,(X),997,310,96.1,4.7,40,46,3.9,4.7,997,310,96.1,4.7,824,248,79.5,9.7,125,95,12.1,7.1,8,15,0.8,1.4,0,12,0.0,3.3,0,12,0.0,3.3,0,12,0.0,3.3,0,12,0.0,3.3,40,43,3.9,4.2,16,23,1.5,2.3,0,12,0.0,3.3,0,12,0.0,3.3,0,12,0.0,3.3,0,12,0.0,3.3,24,36,2.3,3.4,0,12,0.0,3.3,0,12,0.0,3.3,0,12,0.0,3.3,0,12,0.0,3.3,0,12,0.0,3.3,0,12,0.0,3.3,0,12,0.0,3.3,40,46,3.9,4.7,32,43,3.1,4.5,0,12,0.0,3.3,0,12,0.0,3.3,0,12,0.0,3.3,1037,306,1037,(X),864,240,83.3,8.1,157,104,15.1,8.4,8,15,0.8,1.4,40,43,3.9,4.2,0,12,0.0,3.3,8,16,0.8,1.5,1037,306,1037,(X),67,62,6.5,5.8,6,12,0.6,1.1,42,48,4.1,4.6,0,12,0.0,3.3,19,25,1.8,2.4,970,296,93.5,5.8,765,252,73.8,12.3,125,95,12.1,7.1,0,12,0.0,3.3,40,43,3.9,4.2,0,12,0.0,3.3,0,12,0.0,3.3,40,46,3.9,4.7,8,16,0.8,1.5,32,43,3.1,4.5,126,48,(X),(X)
1400000US51013103402,51013103402,"Census Tract 1034.02, Arlington County, Virginia",4695,403,4695,(X),2260,276,48.1,4.5,2435,310,51.9,4.5,124,63,2.6,1.3,103,65,2.2,1.4,82,54,1.7,1.1,12,18,0.3,0.4,781,257,16.6,5.1,1396,306,29.7,6.0,719,207,15.3,4.1,595,139,12.7,3.0,300,117,6.4,2.4,208,81,4.4,1.8,182,69,3.9,1.5,131,62,2.8,1.4,62,54,1.3,1.1,33.6,1.5,(X),(X),4386,383,93.4,2.2,4362,378,92.9,2.3,561,135,11.9,2.9,375,109,8.0,2.3,4386,383,4386,(X),2064,270,47.1,4.7,2322,292,52.9,4.7,375,109,375,(X),178,64,47.5,13.5,197,85,52.5,13.5,4695,403,4695,(X),4535,388,96.6,2.0,160,95,3.4,2.0,4535,388,96.6,2.0,3328,350,70.9,5.9,611,255,13.0,5.2,10,17,0.2,0.4,0,12,0.0,0.7,0,12,0.0,0.7,0,12,0.0,0.7,0,12,0.0,0.7,565,235,12.0,4.7,112,84,2.4,1.8,208,186,4.4,3.8,86,88,1.8,1.9,39,49,0.8,1.0,83,85,1.8,1.7,0,12,0.0,0.7,37,33,0.8,0.7,6,12,0.1,0.2,6,12,0.1,0.2,0,12,0.0,0.7,0,12,0.0,0.7,0,12,0.0,0.7,15,31,0.3,0.7,160,95,3.4,2.0,17,28,0.4,0.6,0,12,0.0,0.7,108,79,2.3,1.7,0,12,0.0,0.7,4695,403,4695,(X),3453,360,73.5,5.9,653,251,13.9,5.1,10,17,0.2,0.4,708,265,15.1,5.2,16,19,0.3,0.4,15,31,0.3,0.7,4695,403,4695,(X),159,114,3.4,2.4,54,48,1.2,1.0,8,13,0.2,0.3,0,12,0.0,0.7,97,84,2.1,1.8,4536,419,96.6,2.4,3201,364,68.2,6.1,611,255,13.0,5.2,10,17,0.2,0.4,565,235,12.0,4.7,6,12,0.1,0.2,0,12,0.0,0.7,143,92,3.0,1.9,0,12,0.0,0.7,143,92,3.0,1.9,3790,65,(X),(X)
1400000US51013103501,51013103501,"Census Tract 1035.01, Arlington County, Virginia",2682,399,2682,(X),1086,257,40.5,6.6,1596,275,59.5,6.6,74,72,2.8,2.6,12,19,0.4,0.7,0,12,0.0,1.3,28,45,1.0,1.7,377,209,14.1,7.5,1030,296,38.4,8.3,311,130,11.6,4.3,288,123,10.7,4.3,120,80,4.5,3.1,159,98,5.9,3.7,61,52,2.3,1.9,190,123,7.1,4.7,32,40,1.2,1.5,32.7,3.0,(X),(X),2596,375,96.8,2.6,2568,378,95.7,3.2,406,165,15.1,6.3,283,138,10.6,5.3,2596,375,2596,(X),1023,225,39.4,6.2,1573,271,60.6,6.2,283,138,283,(X),134,106,47.3,22.0,149,73,52.7,22.0,2682,399,2682,(X),2654,401,99.0,1.3,28,34,1.0,1.3,2654,401,99.0,1.3,2021,407,75.4,7.9,91,77,3.4,2.8,0,12,0.0,1.3,0,12,0.0,1.3,0,12,0.0,1.3,0,12,0.0,1.3,0,12,0.0,1.3,477,201,17.8,7.5,80,115,3.0,4.3,192,119,7.2,4.6,0,12,0.0,1.3,17,27,0.6,1.0,49,56,1.8,2.1,0,12,0.0,1.3,139,151,5.2,5.5,0,12,0.0,1.3,0,12,0.0,1.3,0,12,0.0,1.3,0,12,0.0,1.3,0,12,0.0,1.3,65,72,2.4,2.7,28,34,1.0,1.3,0,12,0.0,1.3,0,12,0.0,1.3,0,12,0.0,1.3,0,12,0.0,1.3,2682,399,2682,(X),2035,408,75.9,7.8,91,77,3.4,2.8,0,12,0.0,1.3,491,201,18.3,7.6,0,12,0.0,1.3,93,80,3.5,3.0,2682,399,2682,(X),218,135,8.1,5.1,66,72,2.5,2.7,97,95,3.6,3.5,30,48,1.1,1.8,25,31,0.9,1.1,2464,405,91.9,5.1,1882,401,70.2,8.3,91,77,3.4,2.8,0,12,0.0,1.3,477,201,17.8,7.5,0,12,0.0,1.3,0,12,0.0,1.3,14,25,0.5,0.9,14,25,0.5,0.9,0,12,0.0,1.3,2490,92,(X),(X)
1400000US51013103502,51013103502,"Census Tract 1035.02, Arlington County, Virginia",3108,530,3108,(X),1587,323,51.1,5.1,1521,292,48.9,5.1,100,73,3.2,2.4,12,21,0.4,0.7,10,28,0.3,0.9,69,73,2.2,2.3,154,115,5.0,3.6,1003,362,32.3,8.6,581,237,18.7,7.2,508,191,16.3,5.9,86,73,2.8,2.3,109,65,3.5,2.1,293,138,9.4,4.3,137,72,4.4,2.4,46,32,1.5,1.0,38.6,3.0,(X),(X),2917,501,93.9,3.2,2917,501,93.9,3.2,533,125,17.1,4.2,476,125,15.3,4.1,2917,501,2917,(X),1499,302,51.4,4.5,1418,263,48.6,4.5,476,125,476,(X),167,96,35.1,15.0,309,83,64.9,15.0,3108,530,3108,(X),3025,524,97.3,2.8,83,88,2.7,2.8,3025,524,97.3,2.8,2384,463,76.7,6.4,229,115,7.4,3.7,15,28,0.5,0.9,0,12,0.0,1.1,0,12,0.0,1.1,0,12,0.0,1.1,0,12,0.0,1.1,341,181,11.0,5.2,36,40,1.2,1.2,20,21,0.6,0.7,54,54,1.7,1.7,10,17,0.3,0.5,73,78,2.3,2.5,12,19,0.4,0.6,136,139,4.4,4.3,0,12,0.0,1.1,0,12,0.0,1.1,0,12,0.0,1.1,0,12,0.0,1.1,0,12,0.0,1.1,56,51,1.8,1.7,83,88,2.7,2.8,0,12,0.0,1.1,0,12,0.0,1.1,83,88,2.7,2.8,0,12,0.0,1.1,3108,530,3108,(X),2467,472,79.4,6.1,229,115,7.4,3.7,15,28,0.5,0.9,424,199,13.6,5.6,0,12,0.0,1.1,56,51,1.8,1.7,3108,530,3108,(X),404,262,13.0,7.9,147,116,4.7,3.6,9,15,0.3,0.5,0,12,0.0,1.1,248,228,8.0,7.1,2704,487,87.0,7.9,2013,402,64.8,8.5,229,115,7.4,3.7,15,28,0.5,0.9,341,181,11.0,5.2,0,12,0.0,1.1,23,36,0.7,1.2,83,88,2.7,2.8,0,12,0.0,1.1,83,88,2.7,2.8,2491,71,(X),(X)
1400000US51013103503,51013103503,"Census Tract 1035.03, Arlington County, Virginia",3532,378,3532,(X),1640,238,46.4,5.9,1892,325,53.6,5.9,60,51,1.7,1.4,26,39,0.7,1.1,17,27,0.5,0.7,0,12,0.0,1.0,422,224,11.9,6.1,1522,311,43.1,7.5,656,234,18.6,6.4,420,138,11.9,4.0,195,102,5.5,2.9,50,45,1.4,1.3,149,76,4.2,2.1,0,12,0.0,1.0,15,29,0.4,0.8,31.1,1.7,(X),(X),3429,340,97.1,2.4,3429,340,97.1,2.4,164,88,4.6,2.4,164,88,4.6,2.4,3429,340,3429,(X),1608,231,46.9,6.1,1821,305,53.1,6.1,164,88,164,(X),73,42,44.5,15.3,91,59,55.5,15.3,3532,378,3532,(X),3475,376,98.4,1.2,57,42,1.6,1.2,3475,376,98.4,1.2,2743,422,77.7,7.0,290,155,8.2,4.5,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,388,150,11.0,4.1,85,94,2.4,2.7,165,119,4.7,3.3,47,46,1.3,1.3,15,23,0.4,0.7,76,93,2.2,2.6,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,0,12,0.0,1.0,54,64,1.5,1.8,57,42,1.6,1.2,0,12,0.0,1.0,0,12,0.0,1.0,20,32,0.6,0.9,0,12,0.0,1.0,3532,378,3532,(X),2773,420,78.5,6.8,317,158,9.0,4.6,0,12,0.0,1.0,420,161,11.9,4.4,0,12,0.0,1.0,79,71,2.2,2.0,3532,378,3532,(X),321,209,9.1,5.7,44,44,1.2,1.2,0,12,0.0,1.0,0,12,0.0,1.0,277,207,7.8,5.7,3211,383,90.9,5.7,2468,428,69.9,8.7,290,155,8.2,4.5,0,12,0.0,1.0,388,150,11.0,4.1,0,12,0.0,1.0,18,29,0.5,0.8,47,39,1.3,1.1,15,24,0.4,0.7,32,38,0.9,1.1,2758,64,(X),(X)
1400000US51013103601,51013103601,"Census Tract 1036.01, Arlington County, Virginia",2319,256,2319,(X),1237,212,53.3,5.3,1082,139,46.7,5.3,208,141,9.0,5.7,64,37,2.8,1.6,81,51,3.5,2.1,62,49,2.7,2.1,36,43,1.6,1.8,489,167,21.1,6.5,483,151,20.8,5.9,352,109,15.2,4.7,132,54,5.7,2.4,94,53,4.1,2.2,194,77,8.4,3.4,94,47,4.1,2.1,30,28,1.3,1.2,38.3,2.4,(X),(X),1941,208,83.7,5.3,1904,202,82.1,4.9,387,109,16.7,4.8,318,95,13.7,4.3,1941,208,1941,(X),997,153,51.4,4.8,944,127,48.6,4.8,318,95,318,(X),189,72,59.4,12.3,129,51,40.6,12.3,2319,256,2319,(X),2276,251,98.1,1.4,43,34,1.9,1.4,2276,251,98.1,1.4,2060,254,88.8,4.5,40,65,1.7,2.7,13,21,0.6,0.9,0,12,0.0,1.5,0,12,0.0,1.5,0,12,0.0,1.5,0,12,0.0,1.5,163,71,7.0,3.1,10,15,0.4,0.6,26,29,1.1,1.3,34,30,1.5,1.3,0,12,0.0,1.5,37,43,1.6,1.8,5,9,0.2,0.4,51,61,2.2,2.7,0,12,0.0,1.5,0,12,0.0,1.5,0,12,0.0,1.5,0,12,0.0,1.5,0,12,0.0,1.5,0,12,0.0,1.5,43,34,1.9,1.4,0,12,0.0,1.5,0,12,0.0,1.5,21,24,0.9,1.0,0,12,0.0,1.5,2319,256,2319,(X),2103,256,90.7,4.1,49,65,2.1,2.7,13,21,0.6,0.9,193,77,8.3,3.4,0,12,0.0,1.5,13,20,0.6,0.9,2319,256,2319,(X),264,168,11.4,6.6,0,12,0.0,1.5,0,12,0.0,1.5,0,12,0.0,1.5,264,168,11.4,6.6,2055,210,88.6,6.6,1809,208,78.0,7.1,40,65,1.7,2.7,13,21,0.6,0.9,163,71,7.0,3.1,0,12,0.0,1.5,0,12,0.0,1.5,30,28,1.3,1.2,0,12,0.0,1.5,30,28,1.3,1.2,965,78,(X),(X)
